,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig
PNPT1,1222.87781267423,1.00386244293571,0.0583927223896377,17.1915677477276,3.07114233363202e-66,1.11017142114837e-64,up
TFPI,1130.77491524493,-1.08064269246176,0.0630227660471311,-17.146862320413,6.63390170557236e-66,2.39081007389041e-64,down
FHL1,647.557302985782,-1.25095166174106,0.0730769827931616,-17.1182719089782,1.08447149596227e-65,3.87325163932152e-64,down
SGCA,544.491209213686,-1.44786389291453,0.0850055603652022,-17.0325786536104,4.70829676929398e-65,1.66169444263041e-63,down
DNM1,618.464403857041,-1.25820956612693,0.0738973446544699,-17.0264516541167,5.22797179520589e-65,1.83966004557555e-63,down
SLFNL1-AS1,273.560341690233,2.07847284217016,0.122801696557359,16.9254407751552,2.92151761476959e-64,1.0190287610113e-62,up
PRIM1,377.147213397775,-1.68558222622568,0.0998272351143089,-16.8849936021525,5.80226050977344e-64,2.0062366846692e-62,down
PRELID3B,856.622730093123,1.23800219662677,0.0734834540468888,16.8473598946073,1.09703945750968e-63,3.73902391103799e-62,up
FSCN1,400.579942923042,-1.72035692973038,0.102162091136689,-16.8394842997937,1.25323906795713e-63,4.2592275902167e-62,down
SH3D21,565.2288384536,-1.39505237518879,0.0829576762046817,-16.8164350668017,1.84958855065448e-63,6.25035179058279e-62,down
PRRT2,838.362463378413,-1.09136236167698,0.0652926339126899,-16.7149385202681,1.02025127204242e-62,3.40912532890588e-61,down
CMSS1,503.60714357433,1.40311183407552,0.0839629595387173,16.7110811932315,1.08844019873176e-62,3.62681651694726e-61,up
KNL1,721.419819048112,-1.16684465912695,0.0699965821395486,-16.6700233562929,2.16509930467324e-62,7.17429711262419e-61,down
MAPK8IP3,852.889775220168,-1.0840547060759,0.0650754729927824,-16.6584222322308,2.628678341836e-62,8.63843083739989e-61,down
TMEM87B,941.310599593287,-1.03336305281363,0.062041234918197,-16.6560684063775,2.73417501814371e-62,8.96043236028469e-61,down
ATP1B2,213.819034536982,-2.21926378666299,0.133421457611763,-16.6334847961317,3.98714754979776e-62,1.29952686124419e-60,down
NELL2,184.378926517301,-2.4700214189559,0.149091630891451,-16.5671366272347,1.20425306824746e-61,3.903677948675e-60,down
NET1,804.592646978816,-1.07945177605902,0.0651734002852454,-16.5627659648655,1.29501371348372e-61,4.17519421301279e-60,down
KLHDC7B,451.044670618604,1.64371225307549,0.0995677803964738,16.5084753976669,3.18836796060794e-61,1.01967939415796e-59,up
EIF6,1147.61861703651,1.02759236417649,0.0623537299191548,16.4800464304032,5.10456431004869e-61,1.62379593745522e-59,up
SLC48A1,334.676095408742,1.72469071219937,0.104664673946457,16.4782504656888,5.25846556860619e-61,1.66830414276338e-59,up
RTTN,333.787130878965,-1.69788865163729,0.103260273589247,-16.4428060532866,9.44429361121989e-61,2.98044916635561e-59,down
MCM10,434.906028718467,-1.59734081715231,0.0972214832053725,-16.4299161511254,1.16820365537483e-60,3.67691329946341e-59,down
UBE2L6,728.567224715518,-1.11984233165665,0.0682627174618982,-16.4048894227175,1.76447713878262e-60,5.53906520750996e-59,down
ABLIM1,481.12426327575,1.45971821247411,0.0889995957786721,16.4014027221449,1.86872854681964e-60,5.8509351272996e-59,up
CCN1,1297.27254088835,1.04045015319295,0.0635425792399977,16.3740623317037,2.92987989242719e-60,9.14935529758218e-59,up
SALL2,779.801578307889,-1.09313916137311,0.0668794999654557,-16.3449063156533,4.72897250923231e-60,1.46906023600605e-58,down
ZPR1,805.073888490896,1.12573632550948,0.0689254295747849,16.3326704302661,5.77981034456393e-60,1.78620097410112e-58,up
PURPL,356.878843848293,-1.63099957419943,0.0998760369204146,-16.330239209422,6.01480550919372e-60,1.85402105734294e-58,down
SLC22A17,227.703481568322,-2.13835041316571,0.130959529267003,-16.3283300202309,6.20599503165295e-60,1.90802357558217e-58,down
RIN1,638.535331767563,-1.22824778396615,0.0755794179798296,-16.2510881506648,2.19434794881505e-59,6.69472549396798e-58,down
ICAM5,348.70494910097,-1.63828393278917,0.101022664728097,-16.2169938518116,3.8246146461485e-59,1.15796518055598e-57,down
E2F7,305.990898659805,-1.6727389115979,0.103881502277163,-16.1023750612975,2.45497287605639e-58,7.35813352725546e-57,down
APBB2,832.640165156527,1.11036394668598,0.0689652178470572,16.1003471220581,2.53677423987085e-58,7.58425561589458e-57,up
TMEM145,163.398244468818,-2.48134991692338,0.154905996407937,-16.0184239116791,9.50285397133387e-58,2.80592933227826e-56,down
NXPE3,676.500471956233,1.22475025699315,0.0764977579955935,16.0102764980864,1.08327350260755e-57,3.18284965827722e-56,up
NAT8L,643.629192987559,1.19815570528976,0.0748867898660046,15.9995602353049,1.28680811267337e-57,3.76233675884331e-56,up
ASF1B,420.027091672579,-1.54655150680744,0.0966799688650151,-15.9966074147866,1.34930203753642e-57,3.93540929236477e-56,down
SPICE1,367.825657250209,-1.54565698864799,0.0967088201670813,-15.9825855178215,1.68988779445576e-57,4.90478625305665e-56,down
TRIQK,446.922919633383,-1.39952994774412,0.087735742099545,-15.9516511088059,2.77463158385209e-57,7.99482612651488e-56,down
FAM169A,361.085315947023,1.59161137062657,0.0998642540520413,15.9377485541238,3.46618731119801e-57,9.93945875848101e-56,up
BTN3A2,194.020357031092,-2.19642556151045,0.138081944328694,-15.9066818778422,5.69530182617325e-57,1.62534104029715e-55,down
CDC45,374.568686517984,-1.53339638690161,0.0965720049477021,-15.8782701853607,8.96158937620016e-57,2.53324169831023e-55,down
TUBE1,907.285033741965,1.04784701185903,0.066079599481711,15.8573450819575,1.25070383543417e-56,3.51050495362216e-55,up
FOXN4,228.718990378612,-1.97046178631388,0.124330949069699,-15.8485220378174,1.4392610269888e-56,4.03026873026981e-55,down
CGN,323.998487353851,-1.64214959285451,0.103876638181786,-15.8086517006905,2.71209138590852e-56,7.5590042389025e-55,down
THY1,562.542786080759,-1.28428756891159,0.081326277920942,-15.7917908177239,3.54374647841625e-56,9.83101203279707e-55,down
XRCC1,710.963599615265,-1.07578791237396,0.0683263687176373,-15.7448424753805,7.45164436311188e-56,2.05765429647133e-54,down
GMDS,334.863309231688,1.69995748963606,0.108078894775637,15.7288570831987,9.59269809958326e-56,2.63666579792463e-54,up
LSG1,703.980163704015,1.13820412716947,0.0723775677575966,15.7259239628152,1.00474366612241e-55,2.7553074007297e-54,up
SFI1,861.803928981743,-1.04296728185028,0.0663962106027311,-15.7082350390547,1.32825652298282e-55,3.6175278681877e-54,down
PDGFRA,657.396778691791,-1.16719733267316,0.0743347660074154,-15.7019036362706,1.46770837571186e-55,3.98822168880793e-54,down
NEK2,740.690895031307,-1.09687572513681,0.0699536567377002,-15.6800341295906,2.07142892411472e-55,5.57789517737349e-54,down
PRMT3,599.406187582655,1.20454366594152,0.0769960040705973,15.6442360935651,3.6370747709171e-55,9.70618902511635e-54,up
ATAD5,434.284711774695,-1.39179150100069,0.0892056325550087,-15.6020585375306,7.04842297038482e-55,1.86845861363823e-53,down
ZNF674,228.602031448478,2.06099948883816,0.132158211013062,15.5949408897073,7.87963162459425e-55,2.08417130043869e-53,up
TUBB3,132.088226334581,-2.95833912433944,0.189873693353925,-15.5805634371112,9.86810893469313e-55,2.59287822647477e-53,down
NEBL,546.49617776555,-1.23164315135724,0.0790516184159842,-15.5802395452059,9.91823740226243e-55,2.60032206530964e-53,down
SYP,313.35424869015,-1.64133847555625,0.105351415830083,-15.579652751924,1.0009701685827e-54,2.61854674145243e-53,down
KIF20B,889.31113551845,-1.00164952870362,0.0643342135885505,-15.5694687605831,1.17378021433394e-54,3.06390025750318e-53,down
POLQ,482.27343287957,-1.29323072725808,0.0831605401313715,-15.5510140412162,1.56606452183914e-54,4.07006180414361e-53,down
RIOX2,455.008798609842,1.35471597401715,0.087179682084801,15.5393543727241,1.87866507873642e-54,4.86130059094289e-53,up
HSD17B11,731.459379778064,-1.07152679770873,0.069305985304528,-15.4608118332129,6.37894844189776e-54,1.62595034109826e-52,down
LZTFL1,402.977601709524,1.44544872494444,0.0938479020440007,15.4020355645962,1.5859715884192e-53,3.99980022796038e-52,up
PLEKHA4,660.678810859392,-1.16809544142644,0.0759002379153748,-15.3898785235536,1.91391252666539e-53,4.80653948012452e-52,down
CEP131,416.585657757261,-1.35518274111296,0.088114708795617,-15.3797562249944,2.23788629064329e-53,5.6083499077907e-52,down
PBK,801.41637040175,-1.00207799344745,0.0653420930335043,-15.3358722827203,4.40317969875891e-53,1.10116416407746e-51,down
FBN1,1081.3915337415,-1.07883023138352,0.070383548475978,-15.327874975666,4.98013951934467e-53,1.2376684234638e-51,down
ETV1,484.677416807548,-1.27886894806078,0.0834408366866523,-15.3266553745542,5.07450997434547e-53,1.25849957347125e-51,down
C18orf54,525.625523405498,-1.24092743401668,0.0809725705846984,-15.325281450941,5.18295611771057e-53,1.28272787402841e-51,down
SLC35F6,1048.41985519618,1.00138379426231,0.0653636228563388,15.3202002964743,5.60445394033126e-53,1.38417248559444e-51,up
RABEPK,580.313647214577,1.18435812807009,0.077325814415209,15.3164649739161,5.93592192317882e-53,1.46300852523967e-51,up
TBC1D1,799.662071655905,-1.0017571425543,0.0655981635161834,-15.2711156663275,1.19117527366179e-52,2.89399793065407e-51,down
LRRC8A,556.214557017649,-1.22926526516154,0.0811231603871109,-15.153074156574,7.23039150728746e-52,1.72158363853158e-50,down
MUC15,615.089069596716,1.15161602155695,0.0760959519986255,15.133735649667,9.70275774326088e-52,2.29196429939325e-50,up
GGH,372.572405583339,-1.50490686281184,0.0995043649066814,-15.1240286214901,1.12447659123573e-51,2.650964675267e-50,down
DTWD2,509.493932271295,1.32902917010799,0.0879928090402399,15.1038384227536,1.52774900797812e-51,3.58045538628113e-50,up
LPCAT4,397.272943052554,-1.41827736318174,0.094129170873536,-15.0673521292057,2.65544085798677e-51,6.19897338452529e-50,down
PTPRF,865.737136375921,-1.09248020967013,0.0726617619023218,-15.0351461493425,4.32093660009945e-51,1.00476515989447e-49,down
PUS1,641.09232794755,1.24185562261247,0.0828597923145255,14.9874334453862,8.8715742728158e-51,2.05094979651976e-49,up
ZWINT,704.112458044201,-1.054838845961,0.0704275247519692,-14.9776504239773,1.02787027577397e-50,2.37165658021426e-49,down
NCAPH,589.372464974081,-1.13526501663606,0.0758386323399609,-14.9694816692767,1.16223530732919e-50,2.66621249637114e-49,down
ABCB7,545.215146234555,-1.17331856724569,0.0784967311737302,-14.9473557650303,1.62057318702836e-50,3.69633222716278e-49,down
RECQL4,362.850421146052,-1.42932154802681,0.09570076765108,-14.9353195706646,1.94141143640557e-50,4.41967500474849e-49,down
PLK4,588.595621412478,-1.12023409467143,0.0751054387168634,-14.9154856666845,2.61368591571368e-50,5.91625413444944e-49,down
DNAJB9,498.849861287448,1.2862710723954,0.0862814963796456,14.9078438178182,2.93064374498037e-50,6.60862934477708e-49,up
TICRR,475.933039782012,-1.24797328977481,0.0837180319787437,-14.9068636741446,2.97397257294155e-50,6.69368279672071e-49,down
E2F1,273.47350822564,-1.66727873542139,0.111988748348259,-14.8879129377938,3.94905367689877e-50,8.821771781222e-49,down
VMO1,412.935970445309,-1.39989875285928,0.0940735613226277,-14.8808946230736,4.38595224825263e-50,9.74302129784089e-49,down
ACAP3,339.707125149206,-1.48760070021892,0.100010570726241,-14.8744346664207,4.83048172541099e-50,1.07105606881836e-48,down
HCN3,294.363078070882,-1.55944012719236,0.105398601991254,-14.7956433741101,1.56282795286608e-49,3.42072929353018e-48,down
TACC2,537.219825715649,1.18753490088261,0.0802691454666985,14.79441314565,1.59166500899616e-49,3.47746737954492e-48,up
IRF3,742.681703910187,-1.00313190337277,0.0678989275978271,-14.7738990711964,2.15855513520214e-49,4.69879638828948e-48,down
EMILIN1,323.973460962135,-1.57078861530133,0.106406350020794,-14.7621698798461,2.56881136440929e-49,5.56119834354815e-48,down
NR1H3,368.91089831463,-1.58309379091543,0.107240781382551,-14.7620501315465,2.57337705225801e-49,5.56119834354815e-48,down
RRS1,729.024794903364,1.0093314892657,0.0684209504963728,14.7517899407025,2.99611639958852e-49,6.45138493333781e-48,up
ORC1,341.371498671163,-1.51849805501089,0.103240922418079,-14.7082960849735,5.7025269702178e-49,1.21474007549515e-47,down
GIPR,169.978190626795,-2.14609278561353,0.145915297721657,-14.7077984222556,5.74461320465528e-49,1.22152390228757e-47,down
FRY,278.900816557109,1.69480619701246,0.115246769611094,14.7058889609806,5.90898096739495e-49,1.25423903843513e-47,up
MRPS10,662.051475433315,1.15318342335307,0.078487802159111,14.6925177114188,7.19885174929553e-49,1.51803301005899e-47,up
HMOX1,378.978822576027,1.45753247162746,0.0992026054043021,14.6924817718976,7.20267150384265e-49,1.51803301005899e-47,up
CHEK1,590.654225167208,-1.11253730106231,0.0757224461265164,-14.6923053595428,7.22145038767367e-49,1.51930655510687e-47,down
PPP1R15A,905.694766558275,1.0701012295786,0.0728473649732497,14.6896353762631,7.51169064345863e-49,1.57481472207062e-47,up
TIMP2,218.573563892366,-1.93297523099674,0.131841908851211,-14.6613110189279,1.1404938159166e-48,2.3702004756218e-47,down
ESPL1,749.613152458523,-1.05318703485181,0.0718708108945217,-14.6538910823961,1.27216658743275e-48,2.63924786460614e-47,down
ELOVL2,259.197745338696,-1.68135232277801,0.114992639327002,-14.6213908352585,2.0516583822904e-48,4.22698321974822e-47,down
PTOV1,762.826332976708,-1.01590612502316,0.0695714825585553,-14.6023354348977,2.71386956610101e-48,5.5720740196246e-47,down
SLC22A15,412.970754927951,1.4106988123582,0.096706817155642,14.5873771244874,3.37942436750354e-48,6.92665863916663e-47,up
LONRF2,109.245717987319,4.05442361035784,0.278167073968266,14.5754979283435,4.02179506383965e-48,8.22915837333502e-47,up
