,NC1,NC2,NC3,PUS71,PUS72,PUS73
TNKS,11.0758404348456,11.1316521637596,11.0942630602621,11.0731243589485,11.0910808625722,11.122498199569
MSRA,5.95317335649323,5.87876353634196,5.8771190393613,5.55371240777944,5.68361907150887,5.70280551511268
PINX1,7.60715825752807,7.59208274025172,7.57936730073727,7.37468370157604,7.30783707382838,7.36044951269196
MTMR9,9.15260443568587,9.23099393963042,9.14274061320378,8.97719346029734,8.98798468898597,9.01285662106593
FAM167A,8.11463785811894,8.17403166273986,8.16855836889506,7.22918181141653,7.17321334402065,7.14711295304002
NEIL2,7.81596359292976,7.87325572332683,7.80549477662387,7.80201910531905,7.74404163705957,7.77705798185313
FDFT1,10.6741864277138,10.6463025242253,10.6823644910816,10.9758534706431,10.9256846410395,10.9448513727865
CTSB,9.97880766749571,9.97298755794373,10.0022711304651,10.3527031365715,10.3399897304482,10.3153936737243
FAM86B1,6.12450977907893,6.10425566335161,6.12641936593574,5.78059373173269,5.73323479340198,5.77972527374768
LOC100506990,6.56008615063807,6.60148437197141,6.658996294696,6.23230639896606,6.23248843105741,6.36076648156417
LONRF1,8.94626729694592,8.93211176665791,8.85201045516506,8.48422244923758,8.54897768044246,8.53032213409801
SGCZ,8.58867482016525,8.60222204898112,8.51158477742117,8.51993343673322,8.46790133968326,8.53914356928192
TUSC3,10.2333298422028,10.2929109285675,10.245284531551,10.4696652480139,10.4574339794537,10.4801363732225
MICU3,7.9533926178752,7.90449992355773,7.91821865297368,7.96934907905016,7.95883796007232,7.99595126890779
ZDHHC2,9.62562684163846,9.63478192980027,9.57158589836044,9.45023394122521,9.42181164043736,9.51586689113662
CNOT7,11.1241433347421,11.1323731940228,11.0876229168914,10.8767432226949,10.8100620726633,10.8696935361242
VPS37A,9.58613245239482,9.60841222179217,9.62818551475941,9.43522525823381,9.46675146689323,9.46569472590065
SLC7A2,12.1122634088793,12.1690060059226,12.1801163404498,11.9234740649684,11.9406753267623,11.9636484353057
PDGFRL,8.63855464360577,8.54711356204075,8.59881100896731,8.90630064953877,8.89400418737173,8.84432184852174
MTUS1,10.4871218298662,10.499188849296,10.483389710293,10.8676081867136,10.9067297397888,10.9214500587625
FGL1,4.61450520525096,4.64562711745246,4.59853277674756,4.61870948776163,4.61805257550002,4.74425685463734
PCM1,11.7521662275302,11.7404945473178,11.7394838832841,11.8942947571849,11.8999179225509,11.9510598219209
ASAH1,10.7243935821576,10.7173997407659,10.7128181230005,10.7070061852844,10.6743050727247,10.674550135762
NAT1,5.4028452345937,5.33980807788972,5.36536980558693,5.26739362636983,5.31708170401312,5.22248776292224
PSD3,9.65468603903781,9.74458145487999,9.72397199866979,10.1558590181179,10.1197931696067,10.1816317296565
SH2D4A,10.0723536987797,10.0799544600588,10.1088275711444,9.78818038791243,9.82348856040985,9.75836195300265
INTS10,10.3419922586972,10.3654038646249,10.3231304979852,10.0804129943045,10.089739092991,10.1219874323735
ATP6V1B2,10.3180887113421,10.3354623668536,10.3294379038018,10.226667372071,10.1942480910233,10.228450538646
XPO7,11.0123977865889,11.0784639546042,11.0580379139843,11.1496346776947,11.1781540131776,11.1506288876654
FAM160B2,8.78262732365061,8.747060817394,8.76881672589451,8.88461719763547,8.91130760741581,8.84341961877843
NUDT18,6.73986290280121,6.65078233311241,6.64272621352333,6.79130847721978,6.74944889197152,6.71709755113478
REEP4,9.62222177062695,9.59692435172281,9.70478005811108,9.63393568532148,9.59019569695413,9.49532641389595
BMP1,7.88369946921763,7.95690601370915,7.81481775958447,8.10046013349997,8.14305039552234,8.07251653611453
POLR3D,10.4070677156623,10.42952346399,10.4371304522765,10.0853204795871,10.1177187000865,10.0914271310272
LOC100507071,3.54823765769335,3.55393328787883,3.46795272939982,3.40282860911773,3.45638480932363,3.47512354269363
SLC39A14,12.5313096432843,12.5469832062773,12.5659919037806,12.088915573504,12.1048425531434,12.1247541873115
PPP3CC,7.50831233545486,7.4810078419152,7.53235168229781,7.50471285678005,7.51114581022588,7.57212960894669
SORBS3,9.47518954727454,9.46501411498523,9.46429091170996,9.66245509063733,9.58790286779183,9.60334490460135
PDLIM2,7.44290769389243,7.3205499010169,7.31381532632447,7.95764315358344,7.87739286828167,7.83283970831524
C8orf58,7.13143714858338,7.10023077002659,7.15799498517948,7.29617275898337,7.27680321464212,7.35124139688104
CCAR2,10.9880017597619,10.9727467404629,11.0096201569006,10.8582648025289,10.8457346160179,10.8568733417507
BIN3,7.20485416548588,7.20285137483041,7.12489473719469,7.09270319012389,7.09865822455343,7.14988580084925
RHOBTB2,7.4344691944528,7.50980104826997,7.37789340322588,7.5104777625917,7.496323503757,7.42353950757512
TNFRSF10B,12.1414900457433,12.1420155223932,12.1621565025502,11.9413214152962,11.9568678586317,11.9481416036423
LOC254896,5.72765354668402,5.86531020543469,5.68609220389469,5.94287907488479,5.97832539688287,5.91947561492124
TNFRSF10C,5.01083123523066,5.0105777666817,5.1857140502337,5.13789243578339,5.21718502257513,5.17417191047001
TNFRSF10D,10.2517775363298,10.2812911552678,10.2883378373569,10.5326223051393,10.5434479054759,10.5644801738228
CHMP7,9.21529801611778,9.24581411707955,9.22067890845013,9.20485221944454,9.21467093357982,9.23930154528268
R3HCC1,8.19673069855795,8.26762348444088,8.17632339576637,8.15966407864731,8.14879437436952,8.09892396751104
LOXL2,10.360394776687,10.3273115747331,10.4138453576722,10.7311933072289,10.6745151179958,10.7124371739043
ENTPD4,10.56944223755,10.5003357712189,10.5540522442928,10.6022787850382,10.6211132735205,10.5957553664062
SLC25A37,9.74523931083874,9.70078463992997,9.70469633930336,9.83368392535586,9.83259329111817,9.82593442404198
KCTD9,9.43849936228696,9.41646340551337,9.43203738313802,9.48603648153309,9.52026440012096,9.47315537939185
CDCA2,8.97306910336566,9.00970607976619,8.9508690561515,9.25997768358045,9.25379159642566,9.31393937953004
PPP2R2A,9.73755660426729,9.73365320143169,9.64916681399472,9.8620928519048,9.875886064649,9.81420849914627
BNIP3L,10.642060206874,10.5671412028531,10.5682053701268,10.7571060444056,10.7303389904049,10.7946277324054
PNMA2,8.6260029202722,8.59917360450414,8.59534160470483,8.30261441081178,8.35909901146024,8.34313028865804
DPYSL2,11.0815979346204,11.1052939060252,11.1080320741917,10.9912842429866,11.0196580760365,10.9308101884214
TRIM35,8.06190346124584,8.10351900392432,8.11858117468975,7.91043988333777,7.88970317892774,7.89724901401534
PTK2B,7.04706419880719,6.98947173728699,7.00801755558433,7.01975154352147,6.98513324018528,6.99728207334655
CLU,9.31185101229088,9.34058248761504,9.3425184802738,9.5597130505072,9.55351872178093,9.53956577692529
CCDC25,10.0369402970173,10.0596803856595,10.0528817481596,10.0154643519442,9.98733477851815,9.96897114012333
ESCO2,7.1016053059706,7.18365873709929,7.0331817899788,7.42722028891743,7.44861921223109,7.52853447172066
PBK,9.32539998565207,9.34614737546177,9.31492099004224,9.85466980395263,9.83496181210864,9.81945557802576
ELP3,9.88044345587468,9.89136005434978,9.90051470128353,9.607124043943,9.69042464035029,9.66587733727652
PNOC,5.04968300696865,5.03077409900958,5.02788091018298,5.03549500149688,5.06243898084803,5.05253161143445
ZNF395,9.73992110133956,9.74676725261879,9.73440414017278,10.4382544393966,10.4672033300791,10.4255746617894
FBXO16,8.44702705342746,8.38720703983254,8.41143896337502,8.75087459963607,8.75955923156495,8.73373207160905
FZD3,11.2586131226111,11.2716702753898,11.2342147225488,11.1502169593145,11.2146252012222,11.2329829544873
EXTL3-AS1,4.35846264398218,4.29966360078099,4.33272601459847,4.35225585871259,4.35237880663428,4.28564461809394
EXTL3,11.3766961348292,11.4082168627395,11.4038395845664,11.631776747113,11.6183136059061,11.6255895830824
INTS9,7.64687616393115,7.65878731031186,7.60317334996169,7.90060122904377,7.91056529407794,7.81251254137315
HMBOX1,8.1370754355695,8.3933892267757,8.35731526629264,8.39900617388079,8.51411410136298,8.47987206867558
KIF13B,7.24456430513831,7.27297644534857,7.25547268623328,7.30696538173361,7.37148684306349,7.32938646786881
SARAF,10.7471724653919,10.7220774014569,10.7171527885725,10.9152145456426,10.8928042302619,10.9138624129579
LEPROTL1,9.43714804330448,9.40567782329644,9.41335378503064,9.37526918771855,9.38491888026993,9.38892210006336
DCTN6,8.7202671383029,8.78058001369634,8.72976717004168,8.8568292507103,8.82920425141755,8.89735366212384
RBPMS,11.9747959622624,11.9335679813734,11.9650088731613,11.8298678700446,11.8162146043102,11.8497552497719
GTF2E2,10.0438184513948,10.0155837217806,10.0034465226484,9.89271282290835,9.88147468494191,9.90171198654107
GSR,10.4064645595718,10.4288320649231,10.3616869833798,10.2283429448558,10.2106435702838,10.2209146187567
UBXN8,7.35993898213757,7.29399708550314,7.30317186842507,7.22092534976396,7.14986177906243,7.20169100888832
PPP2CB,10.2370948133293,10.1484644434022,10.1891719240766,9.98865107335842,10.0274511980937,9.98205410837548
TEX15,10.7998472887293,10.864055094447,10.8123403107824,10.8347238835457,10.9122103842793,10.9363435179551
WRN,9.96394316526464,9.95862594232298,9.9448857157421,9.74549861041422,9.77596328774449,9.75859778202244
FUT10,8.06665239384141,8.1350902994193,7.87482365832772,7.99864110451683,8.0104668927694,8.05148462530998
MAK16,10.2633763954937,10.1812423208098,10.1612447794071,9.48781696062204,9.6546904852986,9.63256138612917
TTI2,6.74475925024384,6.82015165496446,6.68871872135621,6.83165732732709,6.77022757227429,6.80448127074811
RNF122,6.02128073982756,5.97358380344172,6.01366449194081,6.26358780714772,6.3755865327392,6.26340596030226
ERLIN2,9.4498258197886,9.48415257360507,9.40706762325827,9.47809218016223,9.49530828110388,9.44244351590497
PLPBP,9.53412607952084,9.51067247275011,9.50931289716011,9.45313521562989,9.46047568091165,9.48771966375649
ADGRA2,9.88473054711021,9.93148054280834,9.95168195178067,9.96277082155158,10.0031203511819,9.916306154961
BRF2,7.24665495138522,7.17212161003259,7.17353919390212,7.04961705576465,7.07225934524644,7.07529086403308
RAB11FIP1,10.2066333180599,10.1931929694098,10.23425081707,9.92954349336246,9.90773255865657,9.94167654555396
EIF4EBP1,11.5828100329278,11.5508636181405,11.5940612376625,11.1550494938967,11.1752688609014,11.1409958041908
ASH2L,9.38423385109894,9.3734896845173,9.31790358615256,9.56200120192837,9.57636190776256,9.55733555768497
LSM1,9.06942399006374,9.06103496828029,9.06545970890968,8.85042033942262,8.93955308020388,8.85150682880419
BAG4,9.33119621612046,9.29060747297205,9.33351463738666,9.3487824262917,9.32547166357399,9.31875234489426
DDHD2,10.2070780198648,10.1956728054931,10.2169185155807,10.3639930370206,10.3597420103225,10.3929601919791
PLPP5,8.78076345248299,8.79761913293041,8.76109827880491,8.58974534848932,8.6028199673942,8.57544204720773
NSD3,11.6214544859239,11.6182634279626,11.6071500114574,11.5660210511457,11.554822821396,11.5596482265505
FGFR1,10.8314731698796,10.835571017007,10.8069865992606,10.8498213117889,10.8815240963584,10.8751479236463
TACC1,9.39923888024237,9.37883169067803,9.44940007728436,9.30165015711218,9.2674436111587,9.27259928856117
PLEKHA2,7.00211755453567,7.05078028564203,7.0405919484252,7.56564690903567,7.60432496788621,7.44902014148859
TM2D2,9.24802105009473,9.22920606269972,9.25828320768912,9.01921462599374,8.96096989488347,9.07585526592031
ADAM9,11.6808047447746,11.714726665912,11.6742079407607,11.3389245261243,11.3511872099628,11.380082714403
IDO1,7.37843800068326,7.3962612356124,7.4468394099323,7.17311305092531,7.1443069968205,7.1985404494704
TCIM,10.3008094347887,10.2233047263784,10.2786832697408,10.2560364538336,10.1682483806704,10.1911699309987
SFRP1,8.09755798393026,8.08845569939154,8.03754765686409,8.03418467393332,8.06275535243911,8.07002968636188
GOLGA7,10.1518383348956,10.0817604422148,10.0738921507278,9.72466142846553,9.71343288392758,9.72033280464249
GINS4,8.92076785950256,8.90550284634263,8.86084377379493,9.18098428194341,9.1599207950573,9.13238234716964
GPAT4,10.1724438531504,10.1677113868883,10.179856982855,10.1880606562074,10.2002900267963,10.2066668893936
KAT6A,10.7331206277918,10.845490786013,10.8345482454453,10.8400129492087,10.8314011344577,10.8138151674188
AP3M2,9.46415946441604,9.45620850862473,9.51680660806403,9.38035589450704,9.46800993188356,9.42791669276474
IKBKB,9.03368279155171,9.04731833995644,9.06007522459376,9.11671509865068,9.12411762473781,9.05381393913935
POLB,7.79612275114739,7.76432553152492,7.76055063158919,7.7154946377602,7.68205716815591,7.7230646627688
VDAC3,10.180487748868,10.1564309789957,10.1310337556019,10.4175250075899,10.3877666361025,10.3806687405688
SLC20A2,9.08170006180067,9.0840459014358,9.11619253113844,8.7164808271465,8.88061844178871,8.75459822014048
SMIM19,8.70009693383735,8.66892256421229,8.59813900805669,8.49260033118873,8.57838501954269,8.53341810855748
THAP1,8.10159577503361,8.01132387645178,8.00146678047311,7.91175840855715,7.87239182331179,7.96500675956304
RNF170,9.4068447063191,9.40325219638432,9.35238708259929,9.3016316898356,9.26829752309087,9.27199247247185
HOOK3,10.4280108781614,10.471827955493,10.3890326730063,10.2785064013549,10.25040167631,10.2874407505575
FNTA,9.97483877604007,10.0089809730248,9.98882813195547,9.9334104251952,9.905350770096,9.92753293900448
POMK,7.69851028321763,7.76466066038641,7.61290189147493,7.63247092452808,7.78225226487281,7.60822176427574
HGSNAT,9.81610447917742,9.8881599686584,9.88199169162796,10.0583728050753,10.0516294523852,10.0294249383907
SPIDR,8.7178756552566,8.82366626686985,8.78349079366254,8.96804575648239,8.9001475880173,8.9327002736677
CEBPD,6.91944446871564,6.90742644406719,6.8917169557727,6.70275335710647,6.70650429456586,6.70052574610095
PRKDC,13.3502795743643,13.4349980471328,13.4237039984718,13.2092086021076,13.2327983855719,13.2576313547425
MCM4,10.6273511553936,10.6479218039812,10.628974022832,11.0562674584291,11.0409159854464,11.0619470080506
UBE2V2,10.0296602979742,10.0212361190152,10.0026591947633,10.1666529566224,10.208267307468,10.1893311993875
SNAI2,9.11793772929819,8.98671709910949,9.02389983053084,9.56950513536852,9.48270241348498,9.51591327911564
PCMTD1,9.45875276775281,9.50891626037369,9.43643790765454,9.363902936206,9.3603014839573,9.40640019622945
RB1CC1,11.0924358467767,11.1258188408263,11.1109774359798,10.754522961657,10.8053714089242,10.8185885268165
ATP6V1H,9.72506064354002,9.63960586774366,9.71507747262097,9.70068148844345,9.64891940550927,9.69336299669183
RGS20,8.21145181051589,8.18099004820347,8.21612134737476,7.6011851665304,7.61248936514434,7.64869916482873
TCEA1,12.9472256412541,12.928470226213,12.9247037865642,12.6341306162038,12.6657511618179,12.6782111753366
LYPLA1,11.0601544388808,11.0669151421373,11.0567691332462,10.890393306721,10.8939258345008,10.9444423799466
MRPL15,9.57527348160159,9.59148430108554,9.5386766749079,9.31209969879838,9.29168275982135,9.24248870189227
TMEM68,8.56382835355292,8.53677118693533,8.39310187936675,8.58650728913232,8.62225921308526,8.60815679521781
TGS1,10.1182839100763,10.1011511365096,10.1393931769403,9.77358967489963,9.80067384960124,9.81309046856036
LYN,9.32250987751561,9.3583614133293,9.42607099139125,9.2931401834716,9.2984434245122,9.33518083260039
RPS20,12.199281142502,12.2098016041623,12.2588470532719,12.4159522330265,12.3772852794443,12.3555301378855
SNORD54,2.22699214710972,2.26918948952711,2.26392612361433,2.24468835895725,2.20156872476681,2.26142842149355
PLAG1,8.84773709636593,8.85732318005395,8.80943933285842,8.6989403683922,8.69462849562241,8.7424912880421
CHCHD7,7.73280753066453,7.78185419443932,7.70208453687495,7.59047897033313,7.63107846879245,7.64875068011117
BPNT2,11.399405717143,11.3923561884138,11.3266949591348,11.3485956190272,11.3283852341355,11.3312447101312
UBXN2B,9.16923940760501,9.14719685784476,9.1110313852813,9.25969429677718,9.2983161320214,9.29193168215074
SDCBP,10.0424023054265,10.0383036673602,10.0073651149129,10.030582443828,10.033522773594,10.0301218059862
NSMAF,9.6253270311634,9.6020022853573,9.57169928399844,9.28622726463689,9.31293302271814,9.26662174638256
RAB2A,10.891043561229,10.8541003584062,10.8356687040792,10.6139497262023,10.5852724378862,10.5956832630122
CHD7,10.9504139405294,10.9978029929698,10.9874141490278,10.8082628553682,10.7869736584273,10.8325391708941
ASPH,11.5966875186178,11.6011059354314,11.5689222681267,12.0227588452838,11.9903927173242,12.0688732299131
GGH,8.12977059166693,8.03445186007609,8.02148435382778,8.8133304951518,8.74656208980651,8.71657673299756
YTHDF3,10.6428996108457,10.6892736533933,10.6443177381501,10.6143217468413,10.5589381858834,10.5850747997804
ARMC1,9.02898422552231,9.02867162842037,8.93930832582761,9.30668221177205,9.24467220742101,9.24918936888176
MTFR1,9.44780145814418,9.45005646911177,9.46389256349772,9.18427376331727,9.19211526648895,9.23124027075655
PDE7A,8.93664602951487,8.96667851261373,8.94082047102127,8.8763470364886,8.94303266749985,8.9462783080824
RRS1,9.70125095224538,9.68908886025647,9.71124982816913,9.20139876544066,9.18632208643875,9.19560018945755
ADHFE1,7.42819703268274,7.38647115411693,7.3922578481068,7.4609258115556,7.4878107179968,7.47670938528508
MYBL1,7.70978068370551,7.61495050946952,7.64399227631732,7.97437370495218,8.15008705929827,8.04074629985404
VCPIP1,9.03695366595973,9.04314178558813,8.99697892230538,8.68116326395,8.71767829966227,8.79135022944873
C8orf44,6.33248171039769,6.43110505043162,6.39747821706517,6.61533272875671,6.6190805706093,6.5365549466217
SNHG6,9.09695781561342,9.03252427826432,9.06757597925247,9.33289470974063,9.31389577424445,9.30675687943027
SNORD87,3.01542845919416,2.99814773139989,3.05002889077334,3.02249137501416,3.04990910196372,3.0686115766535
TCF24,6.07693357608029,6.08134981571628,6.010880190158,6.05004559030093,6.04368743498667,6.02951599546721
COPS5,9.54581773706861,9.53712680844233,9.50941046759971,9.55792880757022,9.51071366250416,9.5552051949245
CSPP1,8.88011303136087,8.90308044625632,8.87305625432944,8.79070874909719,8.78331040266353,8.84258446724395
ARFGEF1,10.5445451480633,10.5620168619356,10.5017920643582,10.5504369598913,10.5579271911668,10.5741945867377
NCOA2,10.4809480408275,10.6115567809971,10.5174133386821,10.4003270670609,10.4471519083318,10.4515455401028
TRAM1,11.202985604281,11.2524121184701,11.1794380554876,11.1458139017448,11.2071753970607,11.2157191256857
LACTB2,8.07603267976828,8.01321137114515,8.09909651344505,7.97954928175907,7.97992902841627,8.00796753280493
TERF1,9.87906115786781,9.83198030999488,9.85570434491806,9.90196129619037,9.94684802762839,9.94715165482262
RPL7,13.4808409965036,13.4714523309869,13.5282198489631,13.7242196153018,13.6763517445231,13.666780670002
RDH10,12.7894404239533,12.786111577717,12.7744539581501,12.8635029217311,12.8481066845304,12.8462058790382
RDH10-AS1,6.88511089262542,7.05928348258818,6.91383074972486,7.09403054988066,7.15877879751131,7.19779573402058
STAU2,12.4986273985707,12.474252643328,12.5057186808246,12.3837681798571,12.3727090537061,12.387966311419
UBE2W,9.39719052849219,9.3486681844663,9.34937374998975,9.48729657185401,9.4955856282031,9.48889229863723
ELOC,9.94175352149013,9.88490811313522,9.94226293881023,9.85523640752363,9.87922623752625,9.79083730165858
TMEM70,8.7125604192196,8.66893461279258,8.71792946570585,8.31307758470516,8.34206295608452,8.44356385783194
GDAP1,9.31910817931699,9.30549134952069,9.27023745583544,9.1436539738038,9.21640018914613,9.1370063969114
ZFHX4-AS1,4.62131683937919,4.60158481547128,4.62268587133507,4.45341247107151,4.4043893633532,4.4421496709117
PEX2,8.25989463233501,8.20086516075283,8.23347355037764,8.35133755727683,8.47123021446676,8.4687873078798
ZC2HC1A,7.90512424403313,7.8910121428884,7.80878882519529,7.73724498369639,7.75959748012537,7.81225460930056
HEY1,6.69582121922312,6.88560338492551,6.80835324554758,6.7939900715023,6.75413138690524,6.75634441680133
MRPS28,8.18041881111892,8.14233646306917,8.11461715850992,8.0906038546634,7.96853888722523,8.01239276327452
TPD52,10.1963788756464,10.1428697687127,10.0889447150323,9.86227794705416,9.84074255371872,9.83712787074857
ZBTB10,9.89935808505452,9.90605899993509,9.84528542955004,9.91856701766425,9.86348522351181,9.87734881346351
ZNF704,8.08722066506853,8.19531412982047,8.0612014274625,7.72642428300062,7.78915093485341,7.69309538276945
FABP5,8.45605628582202,8.41126075222879,8.38835718066293,8.02905402208177,8.11526508245207,8.03146797715248
IMPA1,9.47696108755369,9.40205520309014,9.42092334428162,9.42244184613523,9.38323521871441,9.37734515504707
SLC10A5,4.48507620595177,4.49410086622331,4.3841631995849,4.35996791188282,4.36352647619066,4.25051705104282
ZFAND1,10.1779260412806,10.1676876096849,10.1451764292332,10.0585962570513,10.055649060513,10.0579729626331
CHMP4C,7.83910609682123,7.80431692281106,7.84752909324755,7.5144038268209,7.6432855911287,7.59921704211702
SNX16,8.32338239971425,8.2989020642064,8.31710290012729,8.55545396928077,8.52000573561618,8.56954344905618
LRRCC1,6.26884761570259,6.2725451557456,6.24798074482785,6.47651294890794,6.51689741793126,6.45854435683762
E2F5,9.59894882097094,9.6080147869059,9.5476992352223,9.35621178540525,9.37499884854642,9.46621263968477
RBIS,8.5293277765999,8.44235732152247,8.43010388559224,8.55606987621908,8.58911552771322,8.48947280564187
CA13,6.07817150232371,5.94356754069518,5.96588494483935,5.81881740590772,5.74513166170636,5.71821835045399
WWP1,9.05833706983356,9.04446805908271,9.00980513557795,8.9970851745198,8.97332021366784,8.91514033706188
RMDN1,9.12799896101132,9.09726695267259,9.0370936247877,9.22440538406085,9.22247955449002,9.19281183505035
CPNE3,10.273846375432,10.3166708788477,10.2511380531854,10.2569740783044,10.2694004934845,10.2625602431859
LOC101929709,5.94869475248346,5.86346233616435,5.92797363925428,5.83435466987535,5.82638944917758,5.61199264290811
RIPK2,8.6162719067466,8.5376838185041,8.51414975745971,8.54382034414468,8.50328547170619,8.58788053791574
OSGIN2,8.69631400670963,8.71929520500485,8.68046012746115,8.45343631408511,8.52234188420723,8.51290795496731
NBN,9.38380645624643,9.4202626340823,9.36534379934623,9.22712369308841,9.24398060655931,9.19845395084275
DECR1,8.32793801374514,8.3947136589293,8.30652884727727,8.35114314682487,8.35880000742982,8.34997879285638
TMEM64,8.7036160278229,8.72824620984061,8.66803254294287,8.80232226424192,8.81438301479863,8.81295771324632
C8orf88,5.63182036331918,5.60878637226605,5.62441127046263,5.6293873776779,5.52391420656556,5.55214949536707
PIP4P2,8.42360182297008,8.3748515191613,8.35411630115876,8.69837058957914,8.62636439892926,8.7145832389406
OTUD6B-AS1,9.02622676923815,8.97070899013971,8.98017097160353,8.88045481575136,8.85463098730243,8.90341908663257
OTUD6B,9.01339244766784,9.04266888825839,8.98501438935512,8.4110141272754,8.47640711414316,8.38511010683755
LRRC69,4.74962654249043,4.78801169390317,4.86963400898848,4.69827888697139,4.6370677773138,4.73795040040634
TRIQK,8.38035165350598,8.36159796360294,8.32621006210837,9.03769903994034,8.97497064580061,9.04953165343661
CIBAR1,9.12465598930628,9.10640223313151,9.13641105394887,8.86839010762809,8.88322636818064,8.90122681775267
RBM12B,9.70458417178154,9.74940923892411,9.72690924822497,9.81516440920933,9.80485828146597,9.76437009043693
RBM12B-AS1,5.39911989218932,5.55965278965431,5.38465810103214,5.48261094302271,5.44218704956424,5.54263318118841
TMEM67,8.8208553241988,8.65606164556314,8.77120765794599,8.81073808563975,8.80555997717224,8.84543228256074
PDP1,7.23599474566846,7.30835150705334,7.29746271099316,7.31747576497614,7.31594515346595,7.40872046134985
RAD54B,8.20880108523291,8.1535432533906,8.18019899898736,8.40571321347023,8.34707463746157,8.3538717939707
VIRMA,10.0209191389218,10.066589159749,10.023910304053,10.0828541153802,10.0611090075988,10.0636939604497
ESRP1,6.46223465126296,6.54279229883645,6.45763483986813,6.03868316333193,6.19993183330795,6.13879269689132
DPY19L4,10.1387041799058,10.1146063774316,10.1244074521291,10.032791269822,10.0687448259045,10.0556468316279
INTS8,9.93128491487586,9.9504242890658,9.89349118646919,9.92537982423123,9.93165270451801,9.94090320501728
NDUFAF6,8.46042806592045,8.46752348709574,8.35276128710538,8.73352187826942,8.73054861834848,8.68864372545084
TP53INP1,9.91998965562463,9.93894630949561,9.83955597544852,10.0183524291724,10.1130592272401,10.1792926906794
PLEKHF2,7.4084531402498,7.35827168538477,7.36733230588546,7.13948686232921,7.18186609503976,7.09818309799425
C8orf37,7.51843789500779,7.59815556808037,7.51580602939126,7.63461340154315,7.63934764213205,7.66929974526432
UQCRB,10.1145325713175,10.0761761793918,10.0988050807813,10.3887317354687,10.3188314195656,10.3134943585588
MTERF3,8.29639717372382,8.20092965448164,8.26768156642257,8.01145715551275,8.12441188618847,8.04550069911229
PTDSS1,10.3737364855729,10.4168552542037,10.4355710922773,10.5848163985167,10.6022923824076,10.5623675517611
SDC2,7.12036465497518,7.13146559864887,7.07411496421838,7.36700896501144,7.28454861069705,7.30004065630565
MTDH,11.3355398226429,11.3362795207333,11.2950553703002,11.1122855728355,11.1242325535745,11.1481261495823
LAPTM4B,10.9678829917861,10.9764594595342,10.9888006411795,11.1357071611229,11.1572404668239,11.1687157570087
RPL30,11.9854352154925,11.9689934430732,12.0324348411184,12.0498760292897,11.9997385933157,11.9899293992048
SNORA72,2.52132140633433,2.55355316273115,2.52437984682059,2.56899986776828,2.56073536166699,2.52243306127341
RIDA,8.38790676885403,8.31294930915699,8.39982941179536,8.12557882654933,8.15265418541297,8.19394290857682
POP1,7.74506172726163,7.79880461363312,7.76257210196286,7.67244971035226,7.6533635379237,7.58262985298849
NIPAL2,6.63082219729566,6.75547363982891,6.68753874171788,6.3089900277057,6.31378649630551,6.41360772786344
STK3,8.75875200743166,8.76913658361237,8.77452785525599,8.98445550300019,8.89975377547077,8.95354702744764
OSR2,5.41818731228423,5.62152571681189,5.49160203636121,5.58107456149959,5.49122244970773,5.46422239423005
VPS13B,10.2887627344425,10.4200774920833,10.3577848851141,10.4406700111532,10.531303705187,10.4982687129185
COX6C,9.59929133023585,9.5875342197456,9.59478516944259,9.74917587957528,9.64223349405468,9.66459870969971
FBXO43,6.48170844022899,6.47249452669904,6.4491533107574,6.72678275080143,6.70809898158611,6.76601507898621
POLR2K,8.79738162240113,8.67015558839759,8.74423607395834,8.51480767315982,8.53718122120253,8.53181935326553
SPAG1,7.48428082994585,7.50714659406076,7.46048394606784,6.80504486598722,6.83751932056767,6.90502895778275
RNF19A,8.71429202387328,8.69190954900176,8.75774400862009,8.73133659065306,8.61878874670938,8.72870900198132
ANKRD46,8.42670802284929,8.47752208391581,8.46350345004679,8.55767546688809,8.61823541722576,8.69981519627963
PABPC1,14.0929285041252,14.1056516793209,14.1188223637691,14.1594112815435,14.1500796878829,14.1374538539523
YWHAZ,12.8503192798992,12.8663199371877,12.8215214184681,12.9066915110453,12.9021280090115,12.9153593063731
ZNF706,9.0509040134564,9.06423528555519,9.03685619068337,9.05399770170254,9.02300067354906,8.95081595930532
RRM2B,10.685836347841,10.6806633078362,10.7003672928032,10.5704393034677,10.6150334407492,10.6062479455922
UBR5-AS1,5.62782000082574,5.63435502425108,5.67487261833448,5.58819539114546,5.51531376464185,5.58986579359907
UBR5,12.0228544518822,12.1036515130075,12.0761236251748,12.2552324729338,12.2655069718329,12.269997384958
KLF10,8.74371809317626,8.78604227513793,8.73380246805287,8.36120312363003,8.45775641031002,8.32002138323019
AZIN1,11.7575080434228,11.7436066270088,11.7523534787385,11.3709869125412,11.3562652261698,11.3784843688678
MAILR,4.85028316136028,4.87373764759148,4.85164134385319,4.83739501780232,4.8046907871801,4.88621824151886
ATP6V1C1,9.82919281895691,9.86714274325303,9.84246430832734,9.90004722056935,9.93311713451906,9.97842313002743
FZD6,9.06718119034556,9.07555882672915,9.09209265543621,9.10639352088642,9.1187626224142,9.11988937876799
SLC25A32,9.62046744904872,9.60786140003228,9.63045990416031,9.29881309051553,9.3187179498085,9.30052788935005
DCAF13,9.55240418213622,9.53804062077274,9.53097849700922,9.34127165003984,9.2932873081849,9.31382336605224
