	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
ENSMUSG00000027695	93.4549590899828	-0.42853869153681	1.13967421196528	-0.376018591135645	0.706903074841132	0.99168185878433	none
ENSMUSG00000070522	7.14128784056446	-0.582912933353308	1.3284785060288	-0.438782359449535	0.660819243624747	0.99168185878433	none
ENSMUSG00000039221	407.910233461387	0.249949441969472	0.534805639315165	0.467365008135554	0.640238753249284	0.99168185878433	none
ENSMUSG00000027706	202.84545393179	0.164799805895235	0.446912930049265	0.368751483375225	0.712312970599325	0.99168185878433	none
ENSMUSG00000037643	31.240745254406	-0.854768370919898	1.88305713184095	-0.453925882792649	0.649882173658349	0.99168185878433	none
ENSMUSG00000051444	55.052254503349	0.990882135326887	2.21792295545399	0.446761296595202	0.655047418855247	0.99168185878433	none
ENSMUSG00000083353	5.29748834706167	-1.20800612400056	3.25947031022376	-0.370614243735091	0.710924871488865	0.99168185878433	none
ENSMUSG00000058174	34.2197159325974	-0.998820619087398	2.1622634487296	-0.461932897064065	0.644129441991075	0.99168185878433	none
ENSMUSG00000074604	161.098810864295	-0.261896209625157	0.558964435953386	-0.468538233883268	0.639399735781355	0.99168185878433	none
ENSMUSG00000104623	74.7239901548943	-0.139846101801028	0.347863621831061	-0.402014160218637	0.687673605094145	0.99168185878433	none
ENSMUSG00000027763	1469.94115489251	-0.151773432971418	0.396963174744676	-0.382336303786963	0.702211929905228	0.99168185878433	none
ENSMUSG00000027694	18.0682724668322	0.289119117393553	0.667415164329313	0.433192310942004	0.664875064406211	0.99168185878433	none
ENSMUSG00000041842	54.487611582542	-0.780525882642955	1.92100451224322	-0.406311321846667	0.684513867572882	0.99168185878433	none
ENSMUSG00000001419	263.698064888188	-0.323204179678042	0.866612675823418	-0.372951133412567	0.709184814064753	0.99168185878433	none
ENSMUSG00000027951	201.874418031438	0.37488480239136	0.81872712630669	0.457887359958965	0.647033368444475	0.99168185878433	none
ENSMUSG00000091421	62.4419247840218	-0.271161438167631	0.592990300488131	-0.457278032953353	0.647471216853216	0.99168185878433	none
ENSMUSG00000057829	8.29584848594239	-0.340694546923184	0.844328168147634	-0.403509630231373	0.686573351663916	0.99168185878433	none
ENSMUSG00000104646	7.96745741388286	0.308990597537964	0.822221483344468	0.375799713090825	0.707065801117324	0.99168185878433	none
ENSMUSG00000015748	167.952997360752	0.423468897655499	1.13646048538848	0.372620872524876	0.709430635857165	0.99168185878433	none
ENSMUSG00000068856	712.77407694575	0.250456024728893	0.579184974842962	0.432428387488471	0.665430089774226	0.99168185878433	none
ENSMUSG00000074398	23.5603864106795	0.428405195587479	1.13342798016716	0.377973019092309	0.705450637402054	0.99168185878433	none
ENSMUSG00000005687	978.329043761057	-0.201956358049295	0.488008454341463	-0.413837826481556	0.678992879473009	0.99168185878433	none
ENSMUSG00000008730	561.273785228145	-0.243126149480137	0.6318728060082	-0.384770712029948	0.700407300065745	0.99168185878433	none
ENSMUSG00000058388	65.6615982542927	-0.632173075405017	1.5673101065717	-0.40334907096836	0.686691447225466	0.99168185878433	none
ENSMUSG00000070372	261.679145640249	0.265612666579081	0.617731440438449	0.429980812358452	0.667209598860874	0.99168185878433	none
ENSMUSG00000105655	139.514321723532	0.260824553016936	0.649870542159171	0.40134847803742	0.68816357650395	0.99168185878433	none
ENSMUSG00000092072	9.79481312178591	-0.318394133815972	0.796206544748014	-0.39988886792778	0.689238371846172	0.99168185878433	none
ENSMUSG00000027896	5.71903973768002	-1.24637658148745	3.25690121537804	-0.382687867719925	0.701951211093754	0.99168185878433	none
ENSMUSG00000068744	146.842347160737	-0.726855505148282	1.59210207917487	-0.456538255087881	0.648002968240307	0.99168185878433	none
ENSMUSG00000040339	17.0991826863328	-0.860430906239031	1.84670130731317	-0.465928573739356	0.641266627561889	0.99168185878433	none
ENSMUSG00000046688	254.784794639053	0.412226838448333	0.95812715238642	0.430242309093938	0.667019388149039	0.99168185878433	none
ENSMUSG00000027999	301.088878967902	0.341702455593933	0.927531684628538	0.368399766020693	0.712575171899572	0.99168185878433	none
ENSMUSG00000062006	3211.35623232537	-0.116475875775805	0.261690767338281	-0.445089740690929	0.656254902596782	0.99168185878433	none
ENSMUSG00000027983	25.9574405585574	-0.823726858687257	2.22064008952699	-0.370941181586394	0.710681341356178	0.99168185878433	none
ENSMUSG00000028018	50.8963046345084	-0.424180498281655	0.948124658086701	-0.447388953196982	0.654594250475777	0.99168185878433	none
ENSMUSG00000037994	31.777870378262	0.869322514597121	2.01702882454345	0.430991616985885	0.666474465904666	0.99168185878433	none
ENSMUSG00000053897	97.3972724068486	0.693659453122636	1.70577339366345	0.406653929355107	0.684262182125661	0.99168185878433	none
ENSMUSG00000028158	28.235630789847	0.496522042820974	1.33334101540883	0.372389386573193	0.709602954923894	0.99168185878433	none
ENSMUSG00000028149	195.960225926236	-0.354224621164889	0.849796829297247	-0.41683448202298	0.67679947887389	0.99168185878433	none
ENSMUSG00000106057	25.2020230094973	1.08356193582727	2.33382349284629	0.464286154950725	0.642442741999324	0.99168185878433	none
ENSMUSG00000028187	439.583121281625	0.154008583169786	0.378673604522485	0.406705356091545	0.684224406174679	0.99168185878433	none
ENSMUSG00000086438	19.7322962661638	-0.597158591485377	1.60635964323051	-0.371746510192727	0.710081592557386	0.99168185878433	none
ENSMUSG00000038997	51.7092055295785	0.527455952192525	1.18525076728254	0.445016334730445	0.656307949563298	0.99168185878433	none
ENSMUSG00000028232	43.8523138062335	-0.685967364577174	1.55142445186779	-0.44215325067961	0.658378312703921	0.99168185878433	none
ENSMUSG00000049119	44.0704933014236	-0.723742777446813	1.74799057785241	-0.41404272232177	0.67884281918641	0.99168185878433	none
ENSMUSG00000028249	2042.0189450796	-0.13103289987192	0.353521537925734	-0.370650401219534	0.710897936976446	0.99168185878433	none
ENSMUSG00000083220	28.8711755590056	-0.419785757834687	1.01500579267555	-0.413579667095432	0.679181966685679	0.99168185878433	none
ENSMUSG00000028211	38.9755602326871	0.439132016865621	1.08942181294456	0.403087226313842	0.686884057262909	0.99168185878433	none
ENSMUSG00000028218	186.943016142244	-0.269734351048019	0.646042164153094	-0.417518183819501	0.676299426701652	0.99168185878433	none
ENSMUSG00000083328	15.1235981634903	-0.293526965881869	0.701141219929461	-0.418641719440486	0.675477994850473	0.99168185878433	none
ENSMUSG00000073987	57.1650143957989	-0.579160484368656	1.3331037656183	-0.434445164214234	0.663965206816364	0.99168185878433	none
ENSMUSG00000028252	47.4522066571817	-0.375863082259504	0.815522530574034	-0.460886202610416	0.644880251194682	0.99168185878433	none
ENSMUSG00000028247	161.023484356815	-0.363907508346704	0.944166955380234	-0.38542707544785	0.699921025857475	0.99168185878433	none
ENSMUSG00000028282	287.014666062047	-0.557286340875574	1.1897578949159	-0.468403145931607	0.639496318739912	0.99168185878433	none
ENSMUSG00000058006	302.754923447244	0.341852411119862	0.900757081693053	0.379516762141154	0.704304159286795	0.99168185878433	none
ENSMUSG00000094344	290.725367696427	-0.139424484714821	0.320870732028122	-0.434519171734869	0.663911475930696	0.99168185878433	none
ENSMUSG00000062554	4.16652566673864	0.391363446396598	1.01942404320719	0.383906431287747	0.701047799476349	0.99168185878433	none
ENSMUSG00000028295	169.975507192267	0.255659287429001	0.618306693730062	0.413482968923858	0.679252797849129	0.99168185878433	none
ENSMUSG00000036822	179.687941603379	-0.305740629128239	0.825530924652494	-0.370356360976955	0.711116984542766	0.99168185878433	none
ENSMUSG00000028447	689.353685168487	-0.121396449261348	0.269079769410207	-0.451154129972072	0.651878466879332	0.99168185878433	none
ENSMUSG00000028459	226.001841050638	-0.453485299925289	1.05199440116685	-0.431071970936626	0.666416040213895	0.99168185878433	none
ENSMUSG00000028463	152.508782054791	-0.636428586450881	1.46349265333366	-0.434869683152268	0.663657021363763	0.99168185878433	none
ENSMUSG00000035649	360.874705321953	-0.226980032789679	0.605232208089958	-0.375029665896337	0.707638403947942	0.99168185878433	none
ENSMUSG00000028330	238.611337470597	0.477344055344999	1.14035613195023	0.418592088884239	0.675514272262466	0.99168185878433	none
ENSMUSG00000081953	27.5808616803042	0.236408624641727	0.621053007376283	0.380657724596594	0.703457242124111	0.99168185878433	none
ENSMUSG00000044018	282.009546446373	0.391455245400406	0.932657414905966	0.419720295088067	0.674689797223693	0.99168185878433	none
ENSMUSG00000086712	34.0646967376024	1.08203436588419	2.38626542880402	0.453442585566226	0.650230077382743	0.99168185878433	none
ENSMUSG00000054752	14.5149648526036	0.849398735491514	2.26221289243403	0.375472502315025	0.707309093012793	0.99168185878433	none
ENSMUSG00000028426	61.9518640963296	0.362272725761302	0.781060053085634	0.463821858934044	0.642775381025128	0.99168185878433	none
ENSMUSG00000070972	22.609624519361	-0.895665991864701	2.33291108079545	-0.383926331028144	0.70103304982508	0.99168185878433	none
ENSMUSG00000038544	308.906477596841	0.146931439646337	0.352557688297609	0.416758574620292	0.676855005529455	0.99168185878433	none
ENSMUSG00000066152	72.6052800202957	-0.724000947919131	1.6610010840198	-0.435882285017521	0.66292213866677	0.99168185878433	none
ENSMUSG00000028397	34.4530423698604	-0.529272044532315	1.41425157959146	-0.374241791326269	0.708224434287773	0.99168185878433	none
ENSMUSG00000066116	50.7258043289	-0.233627476195389	0.523423578296845	-0.446344960147923	0.655348084097609	0.99168185878433	none
ENSMUSG00000052407	92.0858344322378	-0.520057269624339	1.23263981986488	-0.421905297267896	0.673094143348828	0.99168185878433	none
ENSMUSG00000062937	280.807932061293	0.352478681195061	0.844621179577265	0.417321622661034	0.676443174818603	0.99168185878433	none
ENSMUSG00000087128	14.2402455368382	1.00510111063545	2.20088322765268	0.456680798875198	0.647900493969706	0.99168185878433	none
ENSMUSG00000073792	18.9812595456519	0.73964849589227	1.77795789750419	0.416010129897087	0.677402590701351	0.99168185878433	none
ENSMUSG00000028524	4.74373459805711	-0.807102458815159	1.99856659533288	-0.403840662953104	0.686329892540066	0.99168185878433	none
ENSMUSG00000061887	616.297392769316	-0.188124900881058	0.431853621301022	-0.435621913541686	0.663111068947803	0.99168185878433	none
ENSMUSG00000057375	538.774677508628	-0.274590482989846	0.644503110909416	-0.42604989540297	0.670071488931921	0.99168185878433	none
ENSMUSG00000034636	17.7744656321889	0.804397690331051	1.74935536415993	0.459825205793643	0.645641689431356	0.99168185878433	none
ENSMUSG00000028688	102.910293072282	-0.486525163106276	1.27656607075472	-0.38112023674469	0.70311403186671	0.99168185878433	none
ENSMUSG00000046861	105.883445349771	-0.523369010479124	1.17338774753454	-0.446032448846343	0.65557380676215	0.99168185878433	none
ENSMUSG00000033365	173.750254532903	-0.495885584699512	1.10820511863755	-0.447467329251434	0.654537671858389	0.99168185878433	none
ENSMUSG00000028729	1233.86627525751	0.152166186863825	0.341643883840206	0.44539414888222	0.656034939897158	0.99168185878433	none
ENSMUSG00000064141	59.2989265046932	0.393437399068201	1.0394794566468	0.378494636476385	0.705063177423687	0.99168185878433	none
ENSMUSG00000028894	248.07876367988	-0.372906451083769	0.964973677561803	-0.386442096561629	0.699169278315974	0.99168185878433	none
ENSMUSG00000028863	271.622446840268	0.21492166200079	0.481488189557971	0.446369540648751	0.655330331271349	0.99168185878433	none
ENSMUSG00000028861	561.067087434019	0.127178461522249	0.323534116112315	0.39309134705936	0.694252014811349	0.99168185878433	none
ENSMUSG00000050188	468.850158753346	-0.252631886451915	0.655236476268113	-0.385558337488742	0.699823793653738	0.99168185878433	none
ENSMUSG00000081319	8.40850072587297	-0.296687521906858	0.735669218191766	-0.403289297105701	0.686735414427659	0.99168185878433	none
ENSMUSG00000073755	16.348128896362	-0.637610222134955	1.61390279065594	-0.395073498742642	0.692788646275603	0.99168185878433	none
ENSMUSG00000082220	5.82066317691453	0.397015817010167	0.989578495371638	0.401196892279947	0.688275168606677	0.99168185878433	none
ENSMUSG00000053841	578.531909928286	-0.332103124169693	0.833155980356142	-0.398608582306199	0.690181636874837	0.99168185878433	none
ENSMUSG00000066043	213.712510084164	0.14413289599147	0.376733931843279	0.382585384030205	0.702027209085419	0.99168185878433	none
ENSMUSG00000028822	1314.90840247866	-0.167818746089309	0.446646989197701	-0.37573016307746	0.707117511320388	0.99168185878433	none
ENSMUSG00000051351	22.3809703460329	-0.763151468348674	1.61476377399602	-0.472608737351174	0.636492347730292	0.99168185878433	none
ENSMUSG00000043411	407.18729314825	-0.283722505281241	0.646813779921638	-0.43864635245652	0.660917805034906	0.99168185878433	none
ENSMUSG00000045349	42.3329768826228	-0.710826515744198	1.91479721710069	-0.371228091098076	0.710467651943864	0.99168185878433	none
ENSMUSG00000028745	1193.76387782206	0.132259021385871	0.29539471632092	0.447736584571077	0.65434331519113	0.99168185878433	none
ENSMUSG00000028923	925.2043765089	0.368120613890363	0.873481440192854	0.421440682024208	0.673433317676122	0.99168185878433	none
ENSMUSG00000028599	119.19971774851	-0.486466022968594	1.10540718105202	-0.44007858037038	0.65988019491876	0.99168185878433	none
ENSMUSG00000083562	10.3978789117311	-0.264177836333991	0.697528089676554	-0.378734333776424	0.704885154725764	0.99168185878433	none
ENSMUSG00000047719	104.054782427774	-0.627881300922782	1.42875176503177	-0.439461435002197	0.660327219867018	0.99168185878433	none
ENSMUSG00000085787	16.3026162967022	0.347209782633797	0.757482598386998	0.458373279297972	0.646684285490056	0.99168185878433	none
ENSMUSG00000047777	42.3901008182036	-0.96539534398037	2.08135427468328	-0.463830379922838	0.642769275624657	0.99168185878433	none
ENSMUSG00000081544	12.8967959224592	0.292623991985344	0.728743986417727	0.401545669589384	0.688018421179706	0.99168185878433	none
ENSMUSG00000029029	299.764718058447	-0.535265487672784	1.21598994951966	-0.44018907219112	0.659800173746557	0.99168185878433	none
ENSMUSG00000048001	24.06531386219	0.871215715838965	2.20353249068261	0.395372303119107	0.692568146390578	0.99168185878433	none
ENSMUSG00000029050	122.519327286329	-0.353816259285465	0.930746402248888	-0.380142494701637	0.703839643093129	0.99168185878433	none
ENSMUSG00000029062	393.580572262933	0.284167703721911	0.701455969408051	0.405111248766928	0.685395738326497	0.99168185878433	none
ENSMUSG00000051557	189.26577486337	0.406787474032286	0.964435062022381	0.421788350559621	0.673179509496222	0.99168185878433	none
ENSMUSG00000058503	165.079750570542	-0.221229381693074	0.556078536868768	-0.397838375382726	0.690749327653964	0.99168185878433	none
ENSMUSG00000040351	60.4316624632716	-0.495388366416136	1.07651328066372	-0.460178592604736	0.645388035463036	0.99168185878433	none
ENSMUSG00000046798	45.250274686133	-0.862004808901025	2.20659156776616	-0.390649915232692	0.696056024555002	0.99168185878433	none
ENSMUSG00000040537	61.4902343852511	-0.468828469922166	1.07537504159783	-0.435967408380209	0.662860376255891	0.99168185878433	none
ENSMUSG00000054099	36.0997892926025	-0.836113382493717	1.96361227321743	-0.425803705699864	0.670250886467974	0.99168185878433	none
ENSMUSG00000039968	86.4464078983757	-0.459392818392498	1.12922214167652	-0.406822361550981	0.684138461753325	0.99168185878433	none
ENSMUSG00000047221	82.6158074266913	-0.500832539353942	1.31334470844956	-0.381341270217769	0.702950033846829	0.99168185878433	none
ENSMUSG00000105987	643.45315816059	0.36354450195531	0.954680228820191	0.380802378619053	0.703349894134173	0.99168185878433	none
ENSMUSG00000081071	21.3675627200147	0.250713347723489	0.660891681235253	0.379356186258675	0.704423381518679	0.99168185878433	none
ENSMUSG00000002221	103.209663992845	0.653818016715796	1.42009652010173	0.460403928508294	0.645226315402831	0.99168185878433	none
ENSMUSG00000075703	156.245996822947	0.530256741148064	1.3133968217228	0.403729270832649	0.686411812616159	0.99168185878433	none
ENSMUSG00000107201	22.0393316965751	0.871848584144213	1.91184599799603	0.456024483696948	0.648372372166552	0.99168185878433	none
ENSMUSG00000029162	652.192071139026	0.244042720154725	0.649409251993186	0.375791874547063	0.707071628980905	0.99168185878433	none
ENSMUSG00000029147	1127.56355820006	0.222349635470237	0.511349824430153	0.43482880964714	0.663686691581429	0.99168185878433	none
ENSMUSG00000052139	328.555031800653	0.333494315077193	0.732661857865737	0.455181761540953	0.648978480558905	0.99168185878433	none
ENSMUSG00000054280	432.820545947055	0.243140180903396	0.54105523179695	0.44938144317703	0.653156515452105	0.99168185878433	none
ENSMUSG00000004642	812.438469929451	0.250652188262326	0.561699673278972	0.446238800174338	0.65542475847325	0.99168185878433	none
ENSMUSG00000107227	14.7669963446029	-0.848456152425886	2.15025293015769	-0.394584348904324	0.693149665987257	0.99168185878433	none
ENSMUSG00000029097	88.7512921703856	0.650554594758043	1.71469110101222	0.379400461327411	0.704390508032976	0.99168185878433	none
ENSMUSG00000029094	61.3491679981976	0.809469785433342	1.75605779106311	0.460958511475463	0.644828371334005	0.99168185878433	none
ENSMUSG00000067365	73.0846147781236	0.487166775663404	1.08177245854716	0.450341263372223	0.652464390179923	0.99168185878433	none
ENSMUSG00000029128	189.360948450123	-0.237342166035624	0.586991297369695	-0.404336771429411	0.685965088840997	0.99168185878433	none
ENSMUSG00000015806	649.038668511582	-0.161537667903763	0.347677152854402	-0.464619738678689	0.64220379440291	0.99168185878433	none
ENSMUSG00000029090	15.1746783268608	0.862891019630831	1.96083203023764	0.440063710875967	0.659890964106829	0.99168185878433	none
ENSMUSG00000029173	106.067761685067	0.537476034735511	1.24162358936031	0.432881623175685	0.665100771153363	0.99168185878433	none
ENSMUSG00000029185	24.3357826352415	1.0055734882628	2.16429298551317	0.464619852761928	0.642203712690882	0.99168185878433	none
ENSMUSG00000029191	424.012820444259	0.189450768672495	0.502853415712348	0.37675148015872	0.706358301363957	0.99168185878433	none
ENSMUSG00000029203	305.186415671879	0.106546608908845	0.256599030964088	0.415226076686771	0.67797641101829	0.99168185878433	none
ENSMUSG00000029202	283.349024233643	0.205803052662414	0.44082141942551	0.466862642315843	0.640598154536208	0.99168185878433	none
ENSMUSG00000106696	12.2033660985518	-0.870329197995524	2.31391403640459	-0.376128578807473	0.706821308861394	0.99168185878433	none
ENSMUSG00000037720	311.965881598077	0.181571001934114	0.459228437307338	0.395382748940258	0.692560438466028	0.99168185878433	none
ENSMUSG00000105124	7.83064248447949	0.431516008723949	1.12891593941337	0.382239273677173	0.702283893330733	0.99168185878433	none
ENSMUSG00000029234	76.6654873455579	0.318504443003471	0.757835362721144	0.42028184309033	0.674279572364106	0.99168185878433	none
ENSMUSG00000029249	413.465007071605	-0.251272635516816	0.531188941798901	-0.473038152236127	0.636185960063276	0.99168185878433	none
ENSMUSG00000006262	76.4396524244933	0.497713537878771	1.10294317351656	0.45125945726822	0.651802561506522	0.99168185878433	none
ENSMUSG00000054932	21.4891569874457	0.830270375525741	2.0410020141993	0.406795470925326	0.684158213454782	0.99168185878433	none
ENSMUSG00000063015	203.351110484495	-0.207922395967433	0.462222298066318	-0.44983203284927	0.652831558525868	0.99168185878433	none
ENSMUSG00000107092	6.49294250620369	0.559712180811083	1.23460880750453	0.453351845061277	0.650295405855333	0.99168185878433	none
ENSMUSG00000029328	662.207636261808	0.268385243273612	0.624404851544654	0.429825685386139	0.667322447134212	0.99168185878433	none
ENSMUSG00000029326	240.152448476147	-0.461070953819534	1.09920956670162	-0.419456824055002	0.674882302737372	0.99168185878433	none
ENSMUSG00000111375	7.33026484620685	-1.15616311116313	2.90834245279028	-0.397533347578756	0.690974200374332	0.99168185878433	none
ENSMUSG00000029502	96.4974749544032	0.521415460734474	1.20018894522705	0.434444478769825	0.663965704470283	0.99168185878433	none
ENSMUSG00000105031	45.0943390482179	-0.253897284003935	0.622729822968871	-0.407716596570687	0.683481751417914	0.99168185878433	none
ENSMUSG00000044339	39.5897532285568	-0.772211838138858	1.76090352929005	-0.438531597724831	0.661000969951658	0.99168185878433	none
ENSMUSG00000087477	10.241341667141	0.642600245365988	1.4350732400521	0.447782194964947	0.654310394543844	0.99168185878433	none
ENSMUSG00000046562	143.091374879576	0.367117202055561	0.882878245142591	0.41581860701106	0.677542742144665	0.99168185878433	none
ENSMUSG00000041638	442.498661885433	-0.341686737283908	0.871937118678359	-0.391870847065005	0.695153644394733	0.99168185878433	none
ENSMUSG00000042719	281.131221188331	-0.377639624673034	0.888445861576146	-0.425056428315264	0.670795539909345	0.99168185878433	none
ENSMUSG00000042589	34.2964119676771	-0.710060636316634	1.57939147332027	-0.449578618291456	0.653014308310743	0.99168185878433	none
ENSMUSG00000029466	234.752247142111	0.487508484241722	1.1819143422485	0.412473617431762	0.679992314200581	0.99168185878433	none
ENSMUSG00000029472	1755.15330154436	-0.16772379103624	0.398873996078611	-0.420493169986405	0.674125217845884	0.99168185878433	none
ENSMUSG00000029478	87.9675889623413	-0.621491541665352	1.53532798636886	-0.404793990068023	0.685628946815906	0.99168185878433	none
ENSMUSG00000008348	453.012557937179	-0.139696856311429	0.353479502492904	-0.395204970376557	0.692691624809303	0.99168185878433	none
ENSMUSG00000037905	421.875372332708	-0.277380404569888	0.619121801823422	-0.448022349968866	0.654137066676627	0.99168185878433	none
ENSMUSG00000057244	9.79590383917875	0.411294226460447	0.92651369677872	0.443915970039541	0.657103337898696	0.99168185878433	none
ENSMUSG00000015942	68.6376148336684	-0.62537617200158	1.56674190365335	-0.399157111036169	0.689777443048272	0.99168185878433	none
ENSMUSG00000023079	124.300531841834	0.465009229676945	1.13550749991649	0.409516651991417	0.682160549038091	0.99168185878433	none
ENSMUSG00000029674	63.2070940477347	-1.09425493021536	2.32518829646122	-0.470609168247036	0.637919859239559	0.99168185878433	none
ENSMUSG00000008843	401.658865672176	0.618653372341269	1.50745907886537	0.410394803424393	0.681516357678	0.99168185878433	none
ENSMUSG00000059518	395.452635441607	0.263760679844522	0.68143370813244	0.387067262298182	0.698706413130527	0.99168185878433	none
ENSMUSG00000023348	180.179653835562	0.523645721242292	1.17378640501279	0.446116703180409	0.655512947903277	0.99168185878433	none
ENSMUSG00000036898	137.130517833875	0.450348602525923	1.07932876901627	0.417248771137994	0.676496455223111	0.99168185878433	none
ENSMUSG00000045438	388.337823324602	0.128684846648071	0.294950903047794	0.436292431446528	0.662624572446448	0.99168185878433	none
ENSMUSG00000000149	218.101533784585	0.422070834830534	1.0929462416341	0.386177122673006	0.699365495548608	0.99168185878433	none
ENSMUSG00000105206	9.57577061843927	-0.546984701130368	1.31613858814207	-0.415598103466079	0.677704114699847	0.99168185878433	none
ENSMUSG00000038970	45.9298385477069	0.789190892981765	1.83429841156918	0.43024127808443	0.667020138055405	0.99168185878433	none
ENSMUSG00000029624	70.2385555054942	0.869827427425481	1.85984331373965	0.467688552578383	0.640007328564588	0.99168185878433	none
ENSMUSG00000016503	214.681451511389	0.178913187598197	0.452740625205872	0.395178116646459	0.692711441513022	0.99168185878433	none
ENSMUSG00000029649	1592.88544959453	0.124321644692304	0.327368123456209	0.379760996213591	0.704122837571758	0.99168185878433	none
ENSMUSG00000041313	81.122565906777	-0.662076453811159	1.58933439862421	-0.416574670745364	0.676989539442814	0.99168185878433	none
ENSMUSG00000029684	103.641107029593	0.420277065050689	0.960951895807438	0.437354946573628	0.661853952528163	0.99168185878433	none
ENSMUSG00000106959	27.0674069465123	0.986033439351838	2.32024376259537	0.424969761905054	0.670858717961501	0.99168185878433	none
ENSMUSG00000003500	221.549790815697	-0.466790557801595	1.24456108476747	-0.375064401028421	0.707612571531993	0.99168185878433	none
ENSMUSG00000057696	10.8782011936802	-0.342962144065188	0.846503933210723	-0.405151270549163	0.685366321500005	0.99168185878433	none
ENSMUSG00000038538	273.257017359183	-0.228083543052098	0.512181539635022	-0.445317773878827	0.656090125005634	0.99168185878433	none
ENSMUSG00000107952	4.24185184080358	-0.438802039569495	1.07800578040723	-0.40704980209265	0.683971410778027	0.99168185878433	none
ENSMUSG00000025823	297.503479860865	0.383964612020102	0.986367861907472	0.389271210922848	0.697075530469138	0.99168185878433	none
ENSMUSG00000071477	105.878903269033	0.425541556665196	1.14824072707055	0.37060308577528	0.710933183373577	0.99168185878433	none
ENSMUSG00000052730	34.3802257256823	-0.664621622333777	1.75466209203783	-0.378774708446512	0.704855170130337	0.99168185878433	none
ENSMUSG00000029815	305.575785774316	-0.180803413099546	0.393812299219273	-0.459110630770004	0.64615472298003	0.99168185878433	none
ENSMUSG00000047115	34.6362985483874	0.911480959488649	2.28069400875993	0.39965070105316	0.689413807492297	0.99168185878433	none
ENSMUSG00000038388	142.385535450411	0.432456921357689	1.11678354243994	0.38723432511627	0.698582740787208	0.99168185878433	none
ENSMUSG00000029836	117.543203754882	0.288462489086623	0.68169665409079	0.423153740531936	0.672183095278678	0.99168185878433	none
ENSMUSG00000029919	30.4731847236229	-0.844060979651817	1.87148274497071	-0.451011895204531	0.65198097578604	0.99168185878433	none
ENSMUSG00000056091	140.485684108999	0.582690599903409	1.31643991233798	0.442626051096066	0.658036238499617	0.99168185878433	none
ENSMUSG00000053907	649.292778512188	0.167213882399134	0.436397703865316	0.383168566007719	0.701594783383682	0.99168185878433	none
ENSMUSG00000052738	1033.52643387544	0.137544666280283	0.306751384223168	0.448391346720757	0.653870785769096	0.99168185878433	none
ENSMUSG00000096887	9.45968956066064	-0.38266876194258	0.87195343227197	-0.438863760127069	0.660760257077524	0.99168185878433	none
ENSMUSG00000034744	97.0050364720916	0.543674505625844	1.37301997344785	0.395969844677933	0.692127274352014	0.99168185878433	none
ENSMUSG00000063415	22.8498819217901	-0.859998819515859	1.88087506797027	-0.457233355984626	0.647503325500834	0.99168185878433	none
ENSMUSG00000046679	165.306867013949	-0.444977123539087	1.00466691930517	-0.442910097852963	0.657830763222164	0.99168185878433	none
ENSMUSG00000100164	65.8760664993813	0.510996571324554	1.12200044276862	0.455433484556949	0.64879741023791	0.99168185878433	none
ENSMUSG00000030086	494.415257787173	-0.389991976930425	0.861904945289248	-0.452476783039628	0.650925543134942	0.99168185878433	none
ENSMUSG00000030088	73.1327083936149	-0.625408714036124	1.59319436582741	-0.392550166791057	0.69465175187895	0.99168185878433	none
ENSMUSG00000034083	124.231545652322	-0.395964594491049	1.04443729456995	-0.379117632575626	0.704600513072734	0.99168185878433	none
ENSMUSG00000097462	20.8465633169415	-1.09218537677304	2.43171735073663	-0.449141581542027	0.653329526063207	0.99168185878433	none
ENSMUSG00000045100	86.4578167473846	0.449185332325907	1.13469836809589	0.395863204667928	0.692205946757862	0.99168185878433	none
ENSMUSG00000107747	11.3106368176362	0.317509684354546	0.792799750614963	0.400491655185636	0.688794428551228	0.99168185878433	none
ENSMUSG00000035245	27.8230641566139	-0.869250361650979	2.13504627403638	-0.40713420229887	0.683909424282766	0.99168185878433	none
ENSMUSG00000030102	282.678617982613	-0.209898609867335	0.550613583020062	-0.381208557762163	0.703048499537213	0.99168185878433	none
ENSMUSG00000107751	4.43997301620531	0.473842623348627	1.26673500577401	0.374066100004157	0.708355139129213	0.99168185878433	none
ENSMUSG00000000441	155.687685275924	0.342687741145133	0.765961495690507	0.447395519322029	0.654589510402455	0.99168185878433	none
ENSMUSG00000024104	269.118989139881	0.354982152283021	0.929873297020272	0.381753248986224	0.702644398932017	0.99168185878433	none
ENSMUSG00000030180	504.833667011227	-0.24663059465578	0.546705739313573	-0.451121283207017	0.651902139030381	0.99168185878433	none
ENSMUSG00000038429	351.618822393073	0.556976960187805	1.29892852800939	0.428797234164512	0.668070791854577	0.99168185878433	none
ENSMUSG00000023191	41.8917877842502	0.610517533184779	1.65252594072215	0.369445052655564	0.711796022232575	0.99168185878433	none
ENSMUSG00000030120	650.581734750356	0.197289794720846	0.430917374451366	0.457836713991936	0.647069756822114	0.99168185878433	none
ENSMUSG00000038271	147.547080348398	0.57241246764612	1.23852593058169	0.462172372424433	0.643957713814334	0.99168185878433	none
ENSMUSG00000038252	499.570884121368	0.304407866460357	0.750825895160929	0.405430697612143	0.685160950200709	0.99168185878433	none
ENSMUSG00000001518	177.103767345911	-0.449224536155157	1.01385279015547	-0.443086551141483	0.657703132504545	0.99168185878433	none
